id,State,name,rate2010,rate2011,rate2012,rate2013,rate2014,rate2015,rate2016
12003,FL,Baker County,"27,080","27,073","27,055","27,001","27,143","27,424","27,937"
12005,FL,Bay County,"169,257","169,647","172,029","174,994","178,860","181,947","183,974"
12007,FL,Bradford County,"28,537","28,491","27,141","26,910","26,682","26,935","26,926"
12009,FL,Brevard County,"544,008","544,456","547,753","551,299","557,299","567,934","579,130"
12011,FL,Broward County,"1,753,125","1,787,889","1,816,552","1,840,051","1,865,385","1,887,281","199,999"
12013,FL,Calhoun County,"14,633","14,769","14,717","14,634","14,510","14,468","14,423"
12015,FL,Charlotte County,"159,935","159,671","162,937","165,018","168,595","173,194","178,465"
12017,FL,Citrus County,"141,263","139,841","139,341","139,063","139,264","140,974","143,621"
12019,FL,Clay County,"191,436","192,375","194,260","196,276","199,501","203,383","208,311"
12021,FL,Collier County,"322,724","327,541","332,332","339,244","347,899","356,570","365,136"
12023,FL,Columbia County,"67,584","67,344","67,949","67,512","67,942","68,286","69,299"
12027,FL,DeSoto County,"34,924","34,670","34,781","34,641","35,094","35,355","35,800"
12029,FL,Dixie County,"16,403","16,365","16,074","15,955","15,904","16,187","16,300"
12031,FL,Duval County,"865,825","872,480","880,870","886,873","898,372","912,081","926,255"
12033,FL,Escambia County,"298,164","299,698","304,218","307,782","309,449","311,236","315,187"
12035,FL,Flagler County,"96,089","97,412","98,605","100,013","102,471","105,188","108,310"
12037,FL,Franklin County,"11,534","11,493","11,637","11,559","11,678","11,749","11,901"
12039,FL,Gadsden County,"47,790","47,340","46,574","46,034","46,121","46,032","46,006"
12041,FL,Gilchrist County,"16,995","16,987","16,886","16,912","16,973","17,181","17,212"
12043,FL,Glades County,"12,938","13,149","13,007","13,079","13,439","13,607","13,970"
12045,FL,Gulf County,"15,814","15,664","15,669","15,788","15,936","15,874","15,990"
12047,FL,Hamilton County,"14,672","14,605","14,732","14,344","14,068","14,303","14,361"
12049,FL,Hardee County,"27,740","27,633","27,379","27,255","27,264","27,252","27,360"
12051,FL,Hendry County,"39,034","38,873","37,777","37,630","38,294","38,890","39,290"
12053,FL,Hernando County,"172,975","172,909","173,110","174,019","175,695","178,326","182,835"
12055,FL,Highlands County,"98,664","98,308","98,045","97,817","98,085","99,447","100,917"
12057,FL,Hillsborough County,"1,233,839","1,271,205","1,281,677","1,293,189","1,317,116","1,347,077","199,999"
12059,FL,Holmes County,"19,860","19,842","19,739","19,652","19,640","19,329","19,487"
12061,FL,Indian River County,"138,243","139,027","140,650","141,966","144,740","147,792","151,563"
12063,FL,Jackson County,"49,614","49,148","49,011","48,990","48,786","48,590","48,229"
12065,FL,Jefferson County,"14,746","14,506","14,204","14,191","14,037","14,071","13,906"
12067,FL,Lafayette County,"8,813","8,815","8,811","8,820","8,832","8,628","8,617"
12069,FL,Lake County,"297,862","299,926","303,437","307,922","315,657","325,518","335,396"
12071,FL,Lee County,"620,590","630,543","644,096","660,085","678,048","700,285","722,336"
12073,FL,Leon County,"275,986","278,362","283,808","282,071","284,053","286,187","287,822"
12075,FL,Levy County,"40,721","40,254","39,935","39,535","39,418","39,688","39,961"
12077,FL,Liberty County,"8,338","8,234","8,247","8,309","8,345","8,323","8,202"
12079,FL,Madison County,"19,231","19,079","18,939","18,724","18,516","18,398","18,224"
12081,FL,Manatee County,"323,446","327,373","334,096","342,246","351,713","363,110","375,888"
12083,FL,Marion County,"331,437","332,429","334,294","335,800","339,079","343,514","349,020"
12085,FL,Martin County,"146,979","147,694","148,945","151,237","153,272","155,804","158,701"
12086,FL,Miami-Dade County,"2,507,362","2,573,361","2,607,979","2,641,273","2,667,299","2,692,593","199,999"
12087,FL,Monroe County,"73,212","74,096","74,833","76,204","76,910","78,728","79,077"
12089,FL,Nassau County,"73,530","74,162","74,638","75,606","76,598","78,470","80,622"
12091,FL,Okaloosa County,"180,762","183,245","190,254","193,408","195,479","198,681","201,170"
12093,FL,Okeechobee County,"40,028","39,449","39,287","38,989","39,101","39,409","40,314"
12095,FL,Orange County,"1,148,716","1,169,806","1,202,048","1,225,366","1,253,631","1,284,864","199,999"
12097,FL,Osceola County,"269,846","278,906","289,501","299,822","311,445","323,028","336,015"
12099,FL,Palm Beach County,"1,323,897","1,336,175","1,354,987","1,375,619","1,397,526","1,421,843","199,999"
12101,FL,Pasco County,"465,517","466,672","470,762","475,679","485,447","497,292","512,368"
12103,FL,Pinellas County,"916,508","917,879","922,075","929,085","937,457","948,391","960,730"
12105,FL,Polk County,"603,213","609,669","615,294","622,656","634,932","649,425","666,149"
12107,FL,Putnam County,"74,245","73,688","73,021","72,377","71,936","71,910","72,277"
12109,FL,St. Johns County,"191,266","196,050","202,308","209,607","218,151","226,658","235,087"
12111,FL,St. Lucie County,"278,285","280,907","283,726","286,138","291,002","298,307","306,507"
12113,FL,Santa Rosa County,"152,952","155,739","158,366","160,649","163,154","166,850","170,497"
12115,FL,Sarasota County,"380,040","381,666","386,135","389,911","396,537","404,903","412,569"
12117,FL,Seminole County,"423,083","427,064","431,487","436,512","442,326","448,722","455,479"
12119,FL,Sumter County,"94,280","98,584","102,790","108,263","114,012","118,882","123,996"
12121,FL,Suwannee County,"42,312","43,349","43,492","43,550","43,777","43,651","43,794"
12123,FL,Taylor County,"22,571","22,685","22,762","22,884","22,619","22,471","22,175"
12125,FL,Union County,"15,533","15,231","15,235","15,069","15,170","15,180","15,142"
12127,FL,Volusia County,"494,638","494,523","497,279","501,282","507,913","518,190","529,364"
12129,FL,Wakulla County,"30,833","30,948","30,805","30,972","31,384","31,516","31,893"
12131,FL,Walton County,"55,244","55,673","57,330","59,411","61,550","63,459","65,889"
12133,FL,Washington County,"24,752","24,583","24,856","24,614","24,424","24,671","24,569"
13001,GA,Appling County,"18,326","18,451","18,379","18,351","18,456","18,437","18,428"
13003,GA,Atkinson County,"8,360","8,361","8,255","8,260","8,203","8,350","8,273"
13005,GA,Bacon County,"11,081","11,190","11,188","11,200","11,213","11,281","11,372"
13007,GA,Baker County,"3,434","3,319","3,365","3,319","3,258","3,160","3,150"
13009,GA,Baldwin County,"45,694","45,118","46,484","46,143","45,839","45,431","45,144"
13011,GA,Banks County,"18,408","18,335","18,233","18,299","18,284","18,468","18,397"
13013,GA,Barrow County,"69,694","69,860","70,161","71,325","72,982","75,107","77,126"
13015,GA,Bartow County,"100,135","100,297","100,488","101,206","101,675","102,533","103,807"
13017,GA,Ben Hill County,"17,638","17,575","17,570","17,417","17,440","17,354","17,243"
13019,GA,Berrien County,"19,343","19,377","19,160","19,022","18,790","18,966","18,993"
13021,GA,Bibb County,"155,587","155,781","156,189","154,566","153,914","153,540","152,760"
13023,GA,Bleckley County,"13,039","13,063","12,909","12,760","12,754","12,782","12,970"
13025,GA,Brantley County,"18,456","18,570","18,539","18,280","18,390","18,449","18,355"
13027,GA,Brooks County,"16,263","15,995","15,648","15,664","15,534","15,692","15,687"
13029,GA,Bryan County,"30,382","31,242","32,272","33,120","33,847","35,052","36,230"
13031,GA,Bulloch County,"70,580","72,653","73,162","71,873","72,735","73,213","74,722"
13033,GA,Burke County,"23,338","23,565","23,131","22,918","22,709","22,742","22,688"
13035,GA,Butts County,"23,743","23,565","23,426","23,225","23,377","23,548","23,817"
13037,GA,Calhoun County,"6,704","6,544","6,489","6,513","6,423","6,465","6,324"
13039,GA,Camden County,"50,666","50,323","51,407","51,490","52,012","52,543","53,008"
13043,GA,Candler County,"11,015","11,234","11,126","10,951","10,888","10,935","10,910"
13045,GA,Carroll County,"110,698","110,706","111,444","112,333","114,052","114,689","116,261"
13047,GA,Catoosa County,"64,033","64,864","65,004","65,343","65,585","65,897","66,398"
13049,GA,Charlton County,"12,838","13,433","13,332","13,083","12,921","13,009","12,497"
13051,GA,Chatham County,"265,894","271,863","276,521","277,992","282,849","286,622","289,082"
13053,GA,Chattahoochee County,"11,178","11,317","12,632","12,436","11,956","11,462","10,922"
13055,GA,Chattooga County,"25,956","25,683","25,629","25,045","24,849","24,882","24,824"
13057,GA,Cherokee County,"215,196","217,737","220,788","224,481","230,578","235,609","241,689"
13059,GA,Clarke County,"117,471","118,450","120,174","121,040","120,634","123,629","124,707"
13061,GA,Clay County,"3,161","3,155","3,104","3,037","3,100","3,080","3,020"
13063,GA,Clayton County,"259,819","262,721","266,073","264,668","267,576","273,567","279,462"
13065,GA,Clinch County,"6,779","6,747","6,732","6,798","6,824","6,885","6,829"
13067,GA,Cobb County,"689,697","697,552","707,629","716,873","729,146","740,144","748,150"
13069,GA,Coffee County,"42,722","42,981","43,140","43,096","42,891","43,071","43,012"
13071,GA,Colquitt County,"45,641","45,840","46,163","46,300","46,085","45,755","45,708"
13073,GA,Columbia County,"124,986","128,767","132,518","136,190","139,281","144,080","147,450"
13075,GA,Cook County,"17,209","17,003","16,908","17,061","17,296","17,085","17,167"
13077,GA,Coweta County,"127,902","129,429","130,793","133,091","135,435","138,278","140,526"
13079,GA,Crawford County,"12,614","12,636","12,659","12,543","12,479","12,411","12,322"
13081,GA,Crisp County,"23,407","23,723","23,555","23,230","22,950","22,850","22,721"
13083,GA,Dade County,"16,612","16,583","16,534","16,463","16,326","16,202","16,257"
13085,GA,Dawson County,"22,287","22,209","22,371","22,574","22,891","23,256","23,604"
13087,GA,Decatur County,"27,810","27,669","27,494","27,417","27,269","27,183","26,822"
13089,GA,DeKalb County,"692,687","698,342","708,800","715,014","722,615","732,758","740,321"
13091,GA,Dodge County,"21,769","21,445","21,343","21,239","20,969","20,863","20,563"
13093,GA,Dooly County,"14,846","14,574","14,344","14,290","14,124","13,923","13,763"
13095,GA,Dougherty County,"94,562","94,944","94,590","93,238","92,527","91,259","90,017"
13097,GA,Douglas County,"132,646","133,275","133,804","136,270","138,447","140,671","142,224"
13099,GA,Early County,"10,966","10,751","10,615","10,509","10,448","10,487","10,339"
13101,GA,Echols County,"4,030","4,118","4,010","4,039","4,067","4,045","3,962"
13103,GA,Effingham County,"52,463","52,715","53,400","54,488","55,506","57,155","58,712"
13105,GA,Elbert County,"20,097","19,826","19,596","19,519","19,410","19,302","19,143"
13107,GA,Emanuel County,"22,609","22,580","22,852","22,794","22,675","22,659","22,635"
13109,GA,Evans County,"11,009","10,952","10,664","10,781","10,827","10,724","10,670"
13111,GA,Fannin County,"23,689","23,515","23,476","23,714","23,709","24,285","24,900"
13113,GA,Fayette County,"106,993","107,208","107,463","108,287","109,550","110,546","111,627"
13115,GA,Floyd County,"96,423","96,214","96,065","96,006","96,061","96,303","96,560"
13117,GA,Forsyth County,"176,770","182,351","187,613","194,781","203,679","212,125","221,009"
13119,GA,Franklin County,"22,075","21,986","21,955","22,098","22,247","22,319","22,320"
13121,GA,Fulton County,"925,985","949,323","975,321","982,983","994,342","1,007,803","199,999"
13123,GA,Gilmer County,"28,319","28,283","28,210","28,593","28,867","29,376","29,733"
13125,GA,Glascock County,"3,069","3,114","3,126","3,069","3,029","3,034","3,006"
13127,GA,Glynn County,"79,791","80,234","81,026","81,601","82,353","83,634","84,502"
13129,GA,Gordon County,"55,209","55,472","55,674","55,696","55,800","56,323","56,904"
13131,GA,Grady County,"25,050","25,169","25,352","25,178","25,265","25,124","24,808"
13133,GA,Greene County,"16,002","16,085","16,169","16,283","16,485","16,734","17,003"
13135,GA,Gwinnett County,"808,264","824,537","839,357","856,374","875,418","892,926","907,135"
13137,GA,Habersham County,"43,081","43,096","43,478","43,283","43,688","43,926","44,246"
13139,GA,Hall County,"180,002","182,878","184,929","187,373","190,215","193,257","196,637"
13141,GA,Hancock County,"9,419","9,383","9,050","8,926","8,542","8,578","8,640"
13143,GA,Haralson County,"28,783","28,515","28,390","28,445","28,604","28,856","29,042"
13145,GA,Harris County,"32,158","32,365","32,611","32,632","32,853","33,212","33,652"
13147,GA,Hart County,"25,210","25,469","25,582","25,528","25,419","25,506","25,553"
13149,GA,Heard County,"11,859","11,723","11,657","11,565","11,623","11,522","11,487"
13151,GA,Henry County,"205,142","207,039","208,275","210,371","213,439","217,004","221,768"
13153,GA,Houston County,"140,746","144,154","146,340","148,024","149,236","149,962","152,122"
13155,GA,Irwin County,"9,596","9,719","9,642","9,399","9,133","9,227","9,422"
13157,GA,Jackson County,"60,750","60,544","60,448","60,856","61,700","63,038","64,615"
13159,GA,Jasper County,"13,883","13,774","13,586","13,524","13,469","13,624","13,654"
13161,GA,Jeff Davis County,"15,093","15,096","15,134","14,979","14,853","14,922","14,877"
13163,GA,Jefferson County,"16,906","16,811","16,414","16,345","16,261","16,067","15,916"
13165,GA,Jenkins County,"8,325","8,141","9,143","9,251","9,091","8,943","8,849"
13167,GA,Johnson County,"9,980","9,931","9,894","9,790","9,685","9,595","9,505"
13169,GA,Jones County,"28,637","28,893","28,778","28,740","28,811","28,554","28,623"
13171,GA,Lamar County,"18,270","18,182","18,055","17,956","18,223","18,272","18,469"
13173,GA,Lanier County,"10,099","10,486","10,480","10,416","10,346","10,270","10,399"
13175,GA,Laurens County,"48,401","48,027","48,004","47,933","47,814","47,743","47,516"
13177,GA,Lee County,"28,427","28,615","28,748","29,089","29,216","29,282","29,337"
13179,GA,Liberty County,"62,687","65,139","65,426","64,066","65,153","62,529","62,570"
13181,GA,Lincoln County,"7,968","7,877","7,752","7,707","7,589","7,685","7,828"
13183,GA,Long County,"14,681","15,244","16,164","16,641","17,172","17,799","18,437"
13185,GA,Lowndes County,"109,689","111,574","114,214","113,073","113,838","113,739","114,628"
13187,GA,Lumpkin County,"30,301","30,495","30,705","30,879","31,149","31,294","31,445"
13189,GA,McDuffie County,"21,830","21,641","21,666","21,549","21,558","21,525","21,490"
13191,GA,McIntosh County,"14,293","14,227","13,842","13,991","14,007","13,939","13,927"
13193,GA,Macon County,"14,655","14,493","14,304","13,993","13,819","13,663","13,450"
13195,GA,Madison County,"28,143","28,118","28,050","28,173","28,366","28,396","28,824"
13197,GA,Marion County,"8,743","8,748","8,736","8,639","8,693","8,637","8,524"
13199,GA,Meriwether County,"21,838","21,605","21,325","21,193","21,192","21,191","21,074"
13201,GA,Miller County,"6,144","6,057","5,971","5,885","5,925","5,846","5,926"
13205,GA,Mitchell County,"23,497","23,448","23,126","23,040","22,774","22,493","22,459"
13207,GA,Monroe County,"26,469","26,692","26,741","26,991","27,075","27,107","27,306"
13209,GA,Montgomery County,"9,145","9,101","8,964","9,008","8,997","8,994","9,060"
13211,GA,Morgan County,"17,901","17,905","17,823","17,726","17,985","18,011","18,170"
13213,GA,Murray County,"39,541","39,433","39,392","39,253","39,355","39,476","39,315"
13215,GA,Muscogee County,"191,122","195,400","199,466","203,669","201,245","199,651","197,485"
13217,GA,Newton County,"100,169","100,565","101,122","102,272","103,790","105,324","106,999"
13219,GA,Oconee County,"32,929","33,273","33,526","34,047","35,073","35,872","36,838"
13221,GA,Oglethorpe County,"14,907","14,793","14,620","14,533","14,714","14,925","14,921"
13223,GA,Paulding County,"142,770","143,819","145,025","147,086","148,962","152,253","155,825"
13225,GA,Peach County,"27,750","27,554","27,504","26,871","26,838","26,665","26,655"
13227,GA,Pickens County,"29,460","29,471","29,327","29,518","29,981","30,301","30,832"
13229,GA,Pierce County,"18,809","18,738","18,861","18,985","19,005","19,130","19,171"
13231,GA,Pike County,"17,904","17,789","17,795","17,789","17,748","17,943","17,941"
13233,GA,Polk County,"41,537","41,289","41,105","41,060","40,967","41,405","41,776"
13235,GA,Pulaski County,"11,924","11,857","11,692","11,537","11,456","11,363","11,251"
